folder_name,dynamic_height,mad_184,p_value_184,mad_110,p_value_110
251019_200320,3000,0.03285870353319543,0.0006973552853065277,0.013676854913039336,0.5507594975333638
251019_200516,2760,0.14514148244504121,3.585301757707263e-100,0.06645463269081711,1.201748881777853e-18
251019_200710,2760,0.09143777874133752,4.504759241534223e-38,0.02291602036038385,0.03847250535763447
251019_200904,4520,0.030337041854835704,0.006518262675197149,0.027989811753627334,0.003507068149653619
251019_201059,6720,0.1516229639265227,1.4383107634854422e-109,0.04977111207467085,1.359975195045648e-10
251019_201254,6520,0.13680814911170788,9.201206151965508e-89,0.05069703800059677,2.277311232378563e-10
251019_201449,3760,0.061552033012289814,1.424785296100348e-17,0.018004972845186817,0.3523000597172886
251019_201644,6280,0.12477111207467084,2.583635373909526e-73,0.007113030072099436,0.9328787429033981
251019_201840,6320,0.1201414824450412,4.490847224583155e-68,0.036582501048813866,6.258766099258461e-06
251019_202034,3160,0.14051185281541156,1.548374538260528e-93,0.027306387840075014,0.0002158759761817057
251019_202230,7640,0.12940074170430046,9.930494644331631e-79,0.010687043159412,0.8496815950278459
251019_202424,6320,0.019003522543265743,0.38048778743166556,0.05602694549325831,3.578975376688151e-15
251019_202618,3520,0.122919260222819,1.7033530131193614e-71,0.02455907809882129,0.021853855095542635
251019_202814,1680,0.03866000096355973,2.4564107735167086e-06,0.030160029252440917,0.0050912138407277355
251019_203008,6760,0.11828963059318937,2.3649300506506155e-65,0.0337878693215565,0.0024818366756043002
251019_203203,4280,0.1544007417043005,9.168020382395663e-114,0.03934666473954719,1.5917831626258777e-05
251019_203357,2680,0.053474815778374554,4.999979338136028e-12,0.03477280493259097,0.0004974872158751767
251019_203552,5200,0.036808149111707884,1.9908313002174292e-06,0.054141385742447264,1.8013009920052622e-10
251019_203748,5200,0.07940074170430049,6.275766055772761e-28,0.018063982530295345,0.25182854413461114
251019_203943,2880,0.10440074170430046,4.9770058323842286e-51,0.04121537054087865,2.815357292063616e-06
251019_204138,2800,0.14051185281541156,9.636157298838692e-94,0.04421555651911529,2.5154642863473153e-08
251019_204333,2160,0.09143777874133752,1.152581210757922e-38,0.009505001134068013,0.8859124000744901
251019_204528,3160,0.14977111207467086,8.28611097579618e-107,0.02571065208764122,0.043683048730941164
251019_204723,6480,0.11551185281541157,3.3804112551603647e-62,0.02276947579451312,0.07532250330771471
251019_204921,2240,0.08958592688948568,4.982822069629417e-37,0.01452367734194198,0.5374685059964439
251019_205116,1520,0.07940074170430046,5.122285993752504e-28,0.033801483408600945,5.5239718181245096e-05
251019_205311,1440,0.05069703800059677,1.7852756254168452e-11,0.05248664030490494,2.1820359927146645e-12
251019_205507,3440,0.1266229639265227,1.2087683769970002e-75,0.024787966024150444,0.013111121445579925
251019_205701,5400,0.10440074170430048,1.9493116917698233e-51,0.021944698836393845,0.1470506915019553
251019_205856,3040,0.07477111207467084,2.494024917141687e-25,0.040515092677846726,1.011819373771353e-08
251019_210050,1960,0.07940074170430048,1.4610094732229694e-28,0.04467333236977359,2.5326948984141997e-08
251019_210245,2920,0.1377340750376338,8.648561126461041e-90,0.02486382965873858,0.010912101418394028
251019_210453,7240,0.08495629725985603,8.85614442849056e-33,0.033801483408600945,5.16302510161231e-06
251019_210807,3360,0.08588222318578195,6.200334429759413e-34,0.025409140390159082,0.0017559973223511003
251019_211119,1840,0.05717851948207824,4.017229641710551e-15,0.06619527672896391,7.222137210953072e-18
251019_211431,4840,0.1127340750376338,2.725052462717662e-59,0.02082490635859353,0.20737032066423164
251019_211744,5920,0.08497315120933563,2.577637428628699e-32,0.03589907713526155,7.643586848702956e-05
251019_212058,1120,0.10810444540800418,2.8889732457273727e-54,0.06458592688948567,2.896851545830219e-20
251019_212412,6240,0.10254888985244862,8.519484750073542e-49,0.02079312484757391,0.11343519030575468
251019_212724,3920,0.025789755584664502,0.0597871071310491,0.03664475059635755,2.031701350929118e-05
251019_213035,4160,0.08866000096355972,7.5054098978631435e-37,0.028491669727854146,0.0023638259229098076
251019_213348,7360,0.0701414824450412,1.2064367282256735e-21,0.04238055861674303,6.266981757355287e-07
251019_213659,2320,0.020841760308073127,0.17126841231042916,0.02106740837096715,0.017989420710673328
251019_214011,2440,0.14421555651911527,7.483994283598927e-99,0.0452309601666738,6.844504611156382e-08
251019_214324,5920,0.11180814911170787,3.580761236459717e-58,0.023616298223415762,0.01666649932923271
251019_214635,3400,0.14514148244504124,4.3297715363812166e-100,0.03102694549325832,0.00019605315719039329
251019_214950,3280,0.15347481577837457,2.3725490697545057e-112,0.02738549133709829,0.030578452695532055
251019_215306,2200,0.14328963059318933,2.1574001236133973e-97,0.049545464011776834,1.5151910938409158e-10
251019_215622,2240,0.12199333429689305,1.8532884584975596e-70,0.01459954097653011,0.6606276830351082
251019_215938,6760,0.06736370466726344,6.31411623983714e-20,0.025471389937702756,0.02235999784682896
251019_220254,2560,0.1266229639265227,3.420736650350235e-75,0.03934342487711206,4.9870523831183584e-05
251019_220608,4200,0.06095808682037007,1.2470102595663907e-16,0.031089195040801987,0.006786281647908632
251019_220924,5800,0.12847481577837452,8.53579366210512e-78,0.030097779704897243,9.534046185256806e-05
251019_221239,4520,0.1377340750376338,1.1374175058914123e-89,0.033134913444528236,0.00140992301445104
251019_221556,4360,0.030416145351858985,0.007956114359314453,0.025228887925329156,0.0074377322454575335
251019_221911,1480,0.10069703800059676,3.7650979261374736e-47,0.019003522543265736,0.34879129056293945
251019_222231,4320,0.09143777874133752,3.3976686187822926e-39,0.046754072146954595,2.3227601823300986e-09
251019_222545,1760,0.12569703800059676,3.843765952059787e-74,0.02267675821044539,0.022086993721747383
251019_222902,2000,0.1442155565191153,8.624460289514937e-99,0.03581997363823829,0.00012861265324367964
251019_223218,5800,0.13495629725985603,3.494768651825412e-86,0.025392286440679486,0.04105453276200418
251019_223527,2440,0.10810444540800417,4.2494744773222483e-54,0.008715245549403512,0.8986251248723875
251019_223714,6200,0.13495629725985603,3.472320577107793e-86,0.0766229639265227,1.389049447601827e-26
251019_223907,6440,0.15347481577837455,2.406644261668088e-112,0.04397629436917683,6.406134567653276e-08
251019_224100,3240,0.10069703800059678,7.673100102614328e-47,0.015893765031481755,0.40823025037357413
251019_224253,4800,0.07201018824637266,2.4543338472692025e-23,0.028998081039011674,0.013067524408798792
251019_224447,6040,0.1266229639265227,5.4105852525802216e-76,0.040876911082002164,2.473810418720746e-08
251019_224639,1640,0.1331044454080042,9.83491521027434e-84,0.030770829393840255,0.0004951311811270982
251019_224836,1480,0.08470018116043797,2.1014765227833343e-32,0.022905646135774532,0.0018367181533981462
251019_225029,1800,0.14514148244504124,3.4646273750506416e-100,0.028249167715480535,0.003202229748037582
251019_225222,5160,0.044912594519712065,1.5467408415958393e-07,0.030163269114876063,0.011080564967767697
251019_225415,1240,0.11736370466726347,1.8201909357468503e-64,0.0476767582104454,1.2630547088220197e-07
251019_225610,8000,0.1275488898524486,6.434377994322077e-77,0.03498352543394494,1.819407233871074e-06
251019_225803,3360,0.15254888985244863,6.024674944250816e-111,0.05230962770251016,3.0024690855427318e-15
251019_225951,5400,0.14328963059318933,1.431182312982636e-97,0.0422003061519131,1.276636553370706e-06
251019_230216,2680,0.09699333429689307,2.4959731897836626e-43,0.031925643245095336,8.43098210272337e-06
251019_230503,4440,0.13495629725985603,4.832502237645602e-86,0.04297126494622762,2.5205615937032046e-07
251019_230715,2640,0.1516229639265227,1.45967391206609e-109,0.017117962792454686,0.1968134995103849
251019_230909,840,0.11088222318578196,3.0649687433888824e-57,0.046005158823423466,1.1690289702614583e-10
251019_231103,1080,0.12106740837096713,7.695939719851056e-69,0.036568886961769416,1.873240287937402e-07
251019_231258,5720,0.03287879734511017,0.0012304482141366824,0.03380472327103609,0.0014629403576360187
251019_231452,6760,0.147919260222819,4.361720117284305e-104,0.024365211546946906,0.04982707970373186
251019_231650,5000,0.030340281717270854,0.003879234707307575,0.04491259451971206,1.8869331338430914e-08
251019_231844,1560,0.12847481577837452,9.179525952628242e-78,0.027053511603092092,0.019485480561490073
251019_232041,2640,0.05162296392652269,1.14289730058428e-11,0.09136191510674939,1.4980372053257916e-56
251019_232242,4960,0.09977111207467085,5.52846522116684e-46,0.03563972117340835,3.813769420215771e-05
251019_232441,2480,0.13495629725985603,4.223168828069722e-86,0.017298215257284612,0.5021284458033942
251019_232641,4880,0.13866000096355974,4.3254336272179355e-91,0.03583682758771787,0.00018543712533564694
251019_232837,4560,0.12940074170430046,3.564433814096978e-79,0.03317706918015717,0.0036158652336738067
251019_233032,1800,0.12477111207467084,6.34459879446744e-73,0.03126944750563193,0.0015887180267786774
251019_233226,2840,0.13403037133393012,7.072500819882542e-85,0.02730962770251015,0.006350037019362305
251019_233421,5280,0.10717851948207827,3.151370147175622e-53,0.01097494076984969,0.8920121671283128
251019_233630,5480,0.1414377787413375,4.580708835912535e-95,0.030163269114876063,0.0030237380342948367
251019_233845,3640,0.13958592688948565,1.466697018595247e-92,0.021767686233999058,0.1320083282968041
251019_234111,5600,0.07291926022281899,5.8749960913894305e-24,0.048619538085850914,7.15004710818091e-08
251019_234335,4200,0.13866000096355974,3.0227162674549047e-91,0.04328963059318937,5.4278749439353245e-08
251019_234602,5280,0.15069703800059675,3.2158585236585945e-108,0.036489783464746135,0.00018500876169905346
251019_234809,4320,0.14051185281541156,9.227843991805104e-94,0.044229170606159746,2.041291506249976e-07
251019_235004,2920,0.08310444540800419,1.1748185722332321e-31,0.02082490635859353,0.2682219967960562
251019_235200,2840,0.10995629725985602,2.459814599989993e-56,0.036385394634504346,0.00018373846879087553
251019_235353,6480,0.09328963059318936,4.032059679873434e-40,0.042318309069199346,5.894727826193098e-07
251019_235548,1600,0.057178519482078256,6.526665534597258e-15,0.03412308891799783,0.0005898061606827215
251019_235742,1200,0.08032666763022639,8.37750165376538e-31,0.04954222414934169,3.58747641991322e-15
251019_235931,3280,0.14606740837096716,2.0127060030080306e-101,0.0423773187543079,1.6260928548039248e-07
251020_000126,4400,0.06551185281541158,5.387905314542455e-19,0.03377425523451204,5.874738410267744e-07
251020_000317,3920,0.13217851948207826,2.1291141145306767e-82,0.03102694549325832,2.2059453658052564e-05
251020_000506,3160,0.10440074170430047,2.119157952254956e-50,0.031089195040802004,0.00029885661579618966
251020_000657,3800,0.11643777874133748,2.7769044786367946e-64,0.017377318754307897,0.5192985013894005
251020_000847,1840,0.07477111207467084,4.698855794163494e-27,0.017034964795692387,0.149334371975171
251020_001037,3760,0.0664546326908171,5.964764131428574e-20,0.029175093641406462,0.00034006017488970883
251020_001229,920,0.13495629725985603,5.31904235939369e-86,0.056269447505631925,2.1399875645197297e-12
251020_001423,5240,0.0497847261617153,1.65457591437127e-10,0.04060457039947932,7.530599858937973e-06
251020_001614,7480,0.12477111207467084,1.8462990462076052e-73,0.06273083517519866,2.4995834168221124e-17
251020_001805,2880,0.12106740837096715,8.295504058656117e-69,0.02848842986541901,0.0063887861684044376
251020_001955,4920,0.06366000096355974,2.741598666544138e-19,0.0692324104685949,4.5601601017870775e-21
251020_002146,2600,0.019915834382147207,0.14812711250731897,0.02384518614874492,0.0060256894120818034
251020_002337,4480,0.09977111207467085,5.88597422283804e-46,0.027323241789554607,0.001940395493959371
251020_002526,7640,0.15347481577837455,2.406644261668088e-112,0.0294934592883682,0.004133265646601808
251020_002721,4000,0.13310444540800417,1.1469802745362251e-83,0.030084165617852782,0.0016325909804782695
251020_002913,6920,0.12477111207467084,5.000744203451734e-73,0.027306387840075007,0.004866346720916879
251020_003102,2240,0.12199333429689307,5.785803028628097e-70,0.050697038000596766,9.401611933221893e-13
251020_003253,1000,0.13680814911170788,1.571498410660516e-88,0.07824916771548054,1.5813189121883334e-31
251020_003442,2360,0.12569703800059676,1.2269839649742022e-74,0.0375084269747398,0.00010772991918774104
251020_003634,3560,0.1544007417043005,9.211700833565954e-114,0.015348454300061253,0.46166046750452605
251020_003825,2920,0.13495629725985603,3.9220395556412355e-86,0.02551678553576684,0.057814800867175026
251020_004016,5400,0.122919260222819,6.07646685506948e-71,0.05071389195007637,1.3920483081628272e-10
251020_004206,6880,0.11551185281541157,1.3153052409328783e-62,0.025409140390159082,0.0033605287034481324
251020_004358,8000,0.09977111207467085,5.452078311566596e-46,0.03310444540800418,0.00015944511710754513
251020_004546,7200,0.10347481577837454,8.436136727784981e-50,0.04391404482163314,1.035963807331881e-06
251020_004742,2400,0.12940074170430046,6.389653989783025e-79,0.1145723128024412,9.431661726512988e-92
251020_004931,2320,0.1377340750376338,7.27260369189377e-90,0.033801483408600945,0.00032128847554350586
251020_005121,5400,0.03040253126481454,0.0022542430721337213,0.030176883201920524,0.0019400669857339962
251020_005311,3560,0.11458592688948564,5.606334458005849e-62,0.01774561688333361,0.1986034980296507
251020_005500,3800,0.030323427767791258,0.002559256493073084,0.04787062476231977,1.7857367121648027e-09
251020_005652,8000,0.10625259355615232,2.2865352017113754e-52,0.039585926889485666,8.407691239740722e-08
251020_005841,2600,0.024272493962879168,0.06849704936420788,0.03125259355615232,0.002664552063532592
251020_010030,5080,0.14977111207467086,8.563390857740615e-107,0.04060457039947931,5.033206140544069e-06
251020_010219,760,0.08495629725985604,6.0300841956819215e-33,0.05415823969192687,5.984626500445646e-12
251020_010407,3080,0.15347481577837455,2.3951424805688954e-112,0.03557747162586468,0.0006350034590937373
251020_010559,1280,0.14143777874133753,5.363991706103032e-95,0.052562503939493084,7.856555627770206e-11
251020_010750,5360,0.13588222318578197,1.8753510579085765e-87,0.03406083937045415,0.0003372831666231953
251020_010939,1960,0.11736370466726344,1.965243541051381e-64,0.035895837272826414,4.222988936589334e-05
251020_011129,4440,0.13125259355615232,2.640489430945744e-81,0.033801483408600945,4.297963808904423e-05
251020_011318,960,0.07199333429689307,2.8802957741829814e-23,0.05787879734511018,2.990234201760725e-13
251020_011508,3360,0.12847481577837452,5.714450505297828e-78,0.0643466647395472,2.4550631448171797e-21
251020_011659,5280,0.11366000096355972,1.960129533980972e-60,0.021097876407491195,0.22984959417088668
251020_011847,7520,0.13866000096355974,3.4884328294674677e-91,0.03406083937045416,7.602605468541359e-06
251020_012038,5440,0.07847481577837455,3.3983279432154857e-28,0.03008416561785279,0.0037242059906392594
251020_012228,1800,0.11458592688948567,2.6120609933234795e-61,0.03498352543394494,0.0002604997228333745
251020_012417,3240,0.12569703800059676,4.628766301070798e-74,0.047936114172298594,4.881942258229115e-09
251020_012607,4440,0.059956297259856024,2.415535815218778e-16,0.032011881104292775,0.0009220651104468506
251020_012758,5680,0.13958592688948562,2.74407939482565e-92,0.02367854777095944,0.05377275096044047
251020_012946,3800,0.11458592688948564,1.62081472349126e-61,0.04304712858081576,2.053831655409941e-06
251020_013136,6040,0.04207580705682575,2.7499305503542637e-06,0.058121299357483766,3.0749207136254295e-14
251020_013327,2480,0.147919260222819,4.615957859319172e-104,0.030264418082682727,0.0016891013240931901
251020_013516,2120,0.10625259355615232,4.337949899660399e-52,0.04514148244504121,2.3103274468569045e-10
251020_013708,3560,0.12477111207467084,4.585605930031011e-73,0.011884012746296024,0.752669809286391
251020_013856,7280,0.13588222318578197,2.091387364073194e-87,0.03195287141918424,0.005673290709194819
251020_014046,1840,0.13217851948207826,1.0905028826335147e-82,0.03664475059635755,3.227224581051123e-09
251020_014236,1560,0.11921555651911528,1.1345951383156587e-66,0.07638370177658423,6.349301213242955e-29
251020_014427,7480,0.016389143280838292,0.4365530966354908,0.02564840254009755,0.016644557229129876
251020_014617,5880,0.12384518614874492,6.167032180201302e-72,0.03471379524748243,0.0005100926287423172
251020_014812,2960,0.13125259355615235,2.8270643176748823e-81,0.02106740837096714,0.0689489601469746
251020_015001,1800,0.05254888985244862,3.227225350658078e-11,0.036339999036440265,6.351568219198514e-07
251020_015153,2240,0.03768543957713459,1.0423845181516588e-06,0.03101333140621386,2.0381798818285343e-05
251020_015344,4760,0.06736370466726344,1.3417566455552907e-21,0.04606740837096715,1.9150087191898412e-08
251020_015534,4520,0.13958592688948565,2.8835087811096485e-92,0.049514995975252774,6.99790503558974e-10
251020_015725,5640,0.12384518614874492,6.552425030023545e-72,0.02361953808585091,0.16357904504542728
251020_015914,5040,0.07569703800059678,5.870728413571577e-25,0.05071389195007637,5.249659889459942e-10
251020_020104,1760,0.02470562266469202,0.05079064847541766,0.04861953808585091,8.022191671472939e-10
251020_020254,3920,0.04488536634562315,1.3629607403741243e-07,0.03583682758771786,9.00312212338364e-05
251020_020442,5200,0.12384518614874492,9.687281289194419e-73,0.04892104978333306,1.6071783022851453e-10
251020_020632,3400,0.1192155565191153,4.490014837605805e-67,0.0375084269747398,6.057827683925339e-07
251020_020822,4360,0.1294007417043005,1.561522059442398e-79,0.04977111207467086,1.1190308024125427e-10
251020_021011,3200,0.12477111207467084,4.148629776222511e-74,0.025533639485246434,0.027044265630073505
251020_021200,5960,0.05853175322213844,2.8396996596002237e-13,0.04490222029510275,1.3151715986924385e-08
251020_021350,5640,0.15440074170430046,9.389136859210287e-114,0.04238055861674303,3.396539528221961e-07
251020_021539,3160,0.11366000096355972,1.1659876115195357e-60,0.027050271740656953,0.009253512715555823
251020_021729,3240,0.1331044454080042,7.453320650055259e-84,0.03959630111409497,2.2337725198281542e-05
251020_021917,3960,0.15069703800059678,3.2986224841564182e-108,0.034047225283409706,0.00010400141835833475
251020_022106,5200,0.07569703800059677,8.820895847860461e-27,0.031283061592676374,0.001824798269216784
251020_022255,1520,0.1275488898524486,3.652098134642899e-77,0.053488429865419004,5.5344838466960284e-11
251020_022445,6560,0.07199333429689306,1.2605490453201524e-23,0.031089195040801987,0.0027926356450957124
251020_022635,3040,0.14051185281541156,4.959142609244146e-94,0.018737032219238354,0.26273744899820295
251020_022825,6960,0.15069703800059678,3.3868970994639096e-108,0.02554725357229089,0.028866404757867926
251020_023016,2800,0.12384518614874492,1.5958928424504376e-72,0.01808083647977495,0.44533840217483966
251020_023207,3080,0.14514148244504124,4.553549620306468e-100,0.04125752627650758,3.507081765915207e-06
251020_023356,2080,0.13217851948207826,1.2695642424707722e-82,0.017117962792454686,0.20272292203452294
251020_023547,5080,0.09421555651911528,3.4248530714774905e-40,0.0467540721469546,3.0775953136031282e-09
251020_023737,4720,0.10532666763022641,1.8881055050809264e-51,0.022086051880960803,0.12951343470876855
251020_023925,3480,0.03656564709933427,0.0004254821837002798,0.028218699678956478,0.0010661712591991765
251020_024116,6640,0.020089607122106848,0.0797280296943598,0.01612265295681091,0.4544646378188073
251020_024305,2800,0.12940074170430046,4.3553358486814785e-79,0.02665343196304675,0.018251462337742122
251020_024456,2160,0.12014148244504123,4.932831378540399e-68,0.023681787633394583,0.002820475555552155
251020_024647,2240,0.1275488898524486,5.9562410493204675e-77,0.014100922864738448,0.6321718699264243
251020_024841,4040,0.122919260222819,1.0905821312416227e-70,0.018047128580815745,0.4721872755004789
251020_025032,4080,0.0356364813109732,2.039114527878731e-05,0.027579357888972676,0.0013164964706972421
251020_025224,1920,0.1127340750376338,2.628059353062854e-59,0.023373796211042158,0.008872596566057064
251020_025412,2960,0.10254888985244862,5.652473837211924e-49,0.04702380233341711,6.085138073411982e-08
251020_025602,3960,0.022020562470981973,0.061316395526206345,0.033197162992071906,0.0018027819513926717
251020_025757,3480,0.15254888985244863,6.053389474316005e-111,0.03478965888207056,0.0007987203518750196
251020_025947,5760,0.11921555651911528,1.0396755776656592e-66,0.03589583727282641,0.0001429600145673855
251020_030137,2680,0.0969933342968931,7.064317339862584e-43,0.03007379139324348,4.566117897843407e-05
251020_030325,1800,0.10810444540800418,4.0702999758339175e-54,0.02176768623399905,0.09464011409696726
251020_030515,3720,0.13958592688948565,3.182643752670353e-92,0.020917623942661268,0.11576557219775209
251020_030707,2760,0.0766229639265227,4.917358919648562e-26,0.021927844886914245,0.1699014059797067
251020_030855,2280,0.04330324468023382,2.9096644890226664e-07,0.01745642225133117,0.12076445962587425
251020_031046,4240,0.14791926022281898,4.177812896063546e-104,0.012859871154285916,0.608996803470006
251020_031238,4320,0.12847481577837452,4.811533296201957e-78,0.03911777681421805,3.895307147629277e-08
251020_031427,1800,0.13403037133393012,6.316059203991173e-85,0.05230962770251016,3.565733064860895e-13
251020_031618,4520,0.12569703800059676,6.5987817865777405e-75,0.023360182123997698,0.07681820352335073
251020_031809,1520,0.10717851948207825,1.2042408276309905e-53,0.04675083228451946,3.0239897632056067e-09
251020_031958,4080,0.13495629725985603,4.527607806342854e-86,0.025485004024747224,0.004054666727330293
251020_032148,4200,0.14421555651911527,9.157413905857207e-99,0.018004972845186817,0.42255149043374257
251020_032338,3520,0.10717851948207825,5.549834947465456e-54,0.02363639203533051,0.15107364582497557
251020_032530,6480,0.07014148244504123,5.0352012135055605e-22,0.032192133569122705,0.002431738730311992
251020_032721,3640,0.13495629725985603,2.12549126119577e-86,0.04861953808585091,1.2499891492973504e-08
251020_032911,6080,0.13403037133393012,3.545844706790377e-85,0.039357038964156515,5.031489299648481e-07
251020_033103,7800,0.12291926022281897,9.491514264611087e-71,0.04775586170746866,6.161794185655127e-08
251020_033255,3200,0.04581129227154907,6.0571259484538966e-09,0.020217346079629352,0.1402043293861236
251020_033445,3480,0.13680814911170788,8.323000412320279e-89,0.035642961035843496,2.2594736456634948e-05
251020_033636,5080,0.04119851659139905,1.2671080736271386e-06,0.09790564613577454,8.636561819482664e-67
251020_033828,7440,0.1155118528154116,2.766345400516054e-62,0.03491090166179194,0.0002607725098324104
251020_034018,1640,0.12544092190117867,3.097907832519482e-75,0.014267561242523921,0.8130012015339627
251020_034208,7120,0.13125259355615235,2.869554705936716e-81,0.05324916771548053,7.582305242656485e-10
251020_034357,5840,0.13125259355615235,3.5745644496344326e-81,0.021750832284519458,0.1710499975645228
251020_034547,3640,0.13032666763022638,3.963840383486565e-80,0.04118166264191944,2.6989105721778544e-06
251020_034742,6040,0.1192155565191153,5.6853787446206215e-67,0.044823116798079474,9.319148549374725e-08
251020_034932,3360,0.10810444540800418,2.709096339116403e-54,0.043730552494368066,1.30083318709317e-08
251020_035123,5600,0.11182500306118746,3.346533518245959e-59,0.02200370852150238,0.10322998905069088
251020_035316,4000,0.14514148244504124,4.1292690880691914e-100,0.09951823583768793,3.3044966243720968e-68
251020_035506,5880,0.05441759565378007,8.155363251800132e-13,0.03478965888207056,0.0005655559855050835
251020_035657,6520,0.13125259355615232,2.591767860785771e-81,0.02540914039015908,0.019268860592114613
251020_035849,2800,0.1284748157783745,1.0181301433501083e-77,0.04590076999318166,8.369694767735193e-09
251020_040038,4280,0.0914377787413375,1.9841382071370265e-39,0.03472740933452687,4.3973148733329174e-05
251020_040229,7640,0.13680814911170788,1.0852363264903738e-88,0.045158336394520805,1.5314425968178542e-07
251020_040419,3520,0.1553266676302264,3.5773056690417163e-115,0.02366817354635013,0.038656065580703496
251020_040608,2280,0.13217851948207826,2.2144908110645774e-82,0.030163269114876063,0.0008854212879047267
251020_040759,1560,0.11366000096355972,5.975145668101184e-60,0.02548500402474721,0.02405553389664591
251020_040948,4520,0.13680814911170788,1.362558712711202e-88,0.05264160743651635,1.5094335275783782e-11
251020_041140,4440,0.15347481577837455,2.372458576769929e-112,0.02017195048156527,0.16227507025867294
251020_041332,5480,0.04513824258260607,4.821079431145421e-09,0.020828146221028677,0.09396105738364795
251020_041523,1000,0.11366000096355972,2.2544945911621893e-60,0.04373055249436808,6.2914155662372345e-09
251020_041714,2440,0.09137552919379383,9.116414380603753e-38,0.025498618111791677,0.0036710415043881965
251020_041904,5760,0.09051185281541159,8.742956333792504e-38,0.01896981464430654,0.23772013407978607
251020_042055,2800,0.07940074170430048,1.4213289743712974e-28,0.04236370466726344,1.3620795924763274e-07
251020_042246,2160,0.1266229639265227,1.2797338485739387e-75,0.015511852815411585,0.3813809737365391
251020_042437,3480,0.14606740837096716,2.054321771544318e-101,0.03498676529638008,0.0002264543203756934
251020_042628,4800,0.13032666763022638,1.6629478897934469e-80,0.027292773753030557,0.007815355589779489
251020_042818,3600,0.05601333140621386,3.413583069191224e-14,0.031283061592676374,0.0040621668148371004
251020_043007,4600,0.05139407600119354,4.946754004948164e-12,0.05692240338266019,5.246679844395888e-16
251020_043159,4920,0.11643777874133748,3.665555472056707e-63,0.037734075037633805,5.847968592673367e-06
251020_043349,2240,0.08588222318578197,1.8466841717374883e-33,0.029161479554362015,0.002186835884585494
251020_043541,6480,0.04977111207467086,1.7093749803937049e-10,0.028249167715480535,0.014085621431499686
251020_043733,4640,0.14884518614874492,1.961973024164833e-105,0.020904009855616804,0.2424102473446824
251020_043923,3280,0.1294007417043005,3.281463551807154e-79,0.015303058701997175,0.680158829747477
251020_044113,5680,0.10903037133393009,1.9668086197042912e-56,0.03934342487711204,2.1000518765998145e-05
251020_044302,2080,0.122919260222819,7.648978636362098e-71,0.0281733040808924,0.012147876049099872
251020_044452,4440,0.049542224149341695,3.523929248277611e-11,0.03589259741039126,0.00046778795943038654
251020_044642,3240,0.0803266676302264,6.896309941645172e-30,0.047995123857407146,1.4775280504529755e-13
251020_044838,1320,0.14051185281541156,1.2941506813889137e-93,0.05138370177658423,1.870918190849559e-11
251020_045027,6240,0.023855560373354224,0.05839104064993671,0.04801197780688672,1.190200023640746e-08
251020_045217,2760,0.07569703800059677,2.5601883107600696e-25,0.022617748525336854,0.15982674377134992
251020_045408,2720,0.11736370466726347,4.776830825727784e-65,0.02351320641473872,0.029391347444577092
251020_045557,5560,0.029355346106236396,0.015866888874522873,0.019885366345623153,0.28908084083029106
251020_045750,3120,0.10995629725985602,1.2763692599756773e-56,0.02935534610623639,0.002236853418114
251020_045940,2800,0.07847481577837455,6.633975259573658e-28,0.038431113038230574,7.638636634745196e-05
251020_050129,5040,0.0393466647395472,6.795920673430755e-06,0.025392286440679486,0.02315302128087113
251020_050322,2640,0.06643777874133752,1.6040442734420377e-19,0.03261944138325696,4.6089015753635286e-05
251020_050510,3080,0.14328963059318933,9.656016983690617e-98,0.0393466647395472,3.797670936159978e-07
251020_050700,1160,0.041195276728963906,3.9885171484065165e-06,0.04398990845622128,1.0501188914484941e-06
251020_050850,6080,0.12847481577837455,7.569305259542621e-78,0.021767686233999058,0.12609795252498526
251020_051039,4680,0.13032666763022635,2.727264731673505e-80,0.04145463269081711,3.318769210372823e-06
251020_051231,1800,0.0692155565191153,2.7867834273797787e-22,0.02174759242208432,0.1904880753315515
251020_051423,7520,0.11643777874133748,9.113962591999373e-64,0.022437496060506917,0.04856835341934107
251020_051612,2880,0.11551185281541157,2.6952476428783514e-62,0.022932874309863453,0.03235470082577845
251020_051802,3640,0.03674589956416421,5.710264227325985e-05,0.03479289874450569,4.655644664699379e-06
251020_051952,2800,0.043993148318656417,5.351172401775596e-07,0.026456325548737215,0.007897722683109202
251020_052141,3000,0.028308177400589076,0.005369604257446641,0.04220030615191309,2.1136673588277703e-06
251020_052331,7800,0.10810444540800418,3.750589258767679e-54,0.02823555362843608,0.017717052027646486
251020_052521,1240,0.06643453887890237,8.001708907357299e-20,0.03843435290066573,3.100972894314595e-07
251020_052713,3680,0.03472740933452688,0.0002539523316081702,0.03934342487711205,1.8315770813369933e-05
251020_052903,2520,0.14236370466726342,3.6284245842412938e-96,0.03934342487711206,6.36843010519598e-06
251020_053053,3160,0.14236370466726342,4.6029859114318894e-96,0.046750832284519456,3.421003351657899e-09
251020_053244,3400,0.1192155565191153,1.1899065749495591e-67,0.04060457039947931,5.56123990025614e-06
251020_053435,1680,0.13495629725985603,3.297161747667563e-86,0.056269447505631925,5.873943602401237e-13
251020_053625,6600,0.1053266676302264,5.342860674790379e-51,0.03835848926607759,6.6099578902037484e-06
251020_053817,2240,0.1275488898524486,7.832659015879597e-77,0.024725716476606763,0.023020962458465938
251020_054008,3200,0.14606740837096713,2.138269994856265e-101,0.016271140363552043,0.6234530405284064
