t0,x0,Th,Xw,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
1675,243,256,256,4.857782754759242,2.8550228310502277,3.481940144478846,1.8253968253968247,1.5826330532212887,1.0,1.0,1.0,1.0,1.0,1.8297872340425527,1.2878096028780959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3342,53,256,256,64.87283236994243,68.84511784511777,23.578947368421144,17.485507246376788,17.16216216216214,23.332730560578657,17.970443349753758,87.27272727272758,17.70466321243519,76.49999999999982,18.175887696118902,33.609427609427655,15.59649122807016,7.2577639751552745,7.12355212355212,13.341772151898754,6.356023287057776,42.954545454545446,8.678756476683942,37.50000000000002,9.55491329479768,23.24598930481284,7.61403508771931,4.956521739130437,3.648648648648649,8.270091135045574,4.379391100702575,27.64462809917352,5.297959183673468,23.82488479262673
1054,147,256,256,55.28571428571449,111.0000000000004,41.25380710659913,36.23684210526307,1.0,68.0634920634923,23.97188755020078,73.52066115702505,35.10389610389602,47.95522388059692,9.701298701298711,8.85714285714287,7.239040147669598,17.763157894736853,15.293193717277463,33.49999999999999,12.818181818181834,36.18595041322313,17.20779220779222,26.587301587301607,6.999999999999999,6.126050420168069,5.223350253807106,12.484962406015029,10.075043630017452,22.852892561983445,8.477443609022554,27.049056603773618,11.41428571428571,18.51785714285713
2294,123,256,256,3.9131652661064393,2.2110625909752546,1.5652173913043494,1.5652173913043494,1.139484978540772,1.4287775716347144,1.4287775716347144,1.3316326530612246,2.1206896551724115,2.020560747663552,1.3213049925852702,1.6244541484716173,1.4110671936758892,1.4110671936758892,1.0,1.5923900660742782,1.293619424054207,1.4464285714285712,1.530852994555354,1.3374870197300115,1.1724900486510406,1.4644700277888045,1.4844720496894406,1.4844720496894406,1.0,1.0,1.0,1.0,1.0,1.190476190476191
379,365,256,256,297.5289256198357,62.82222222222246,155.2372881355938,41.31645569620269,11.156249999999993,68.29411764705905,68.29411764705905,47.52631578947386,51.55555555555573,68.29411764705905,9.150470219435732,31.044444444444412,7.4877589453860685,3.0033021463951566,9.28125,2.462915601023017,2.462915601023017,2.292397660818715,2.868908382066276,3.2941176470588247,3.446280991735537,4.033333333333334,3.8430836522689993,4.016877637130804,4.125,4.949084668192221,3.285885167464113,5.915966386554622,5.5171450342900705,3.9689849624060143
51,274,256,256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,65,256,256,108.01449275362359,7.559139784946229,5.794912559618442,12.296023564064795,34.54838709677412,15.969696969696937,81.96491228070204,22.666666666666615,87.27272727272758,38.716049382716186,31.52173913043481,3.4332935085623273,3.359073359073361,2.818851251840944,16.935483870967754,11.317460317460315,46.28822055137842,10.06060606060607,42.954545454545446,16.87105624142662,23.956521739130416,6.067204301075268,5.450450450450452,3.8718703976435913,11.064516129032256,6.720000000000006,24.36138613861384,6.231707317073172,31.085714285714314,10.948979591836727
422,471,256,256,3.8602860286028613,68.29411764705905,13.5,35.666666666666586,7.313269493844051,94.60000000000035,6.859434682964091,9.880658436213988,4.468379446640314,3.0511921458625517,2.8234323432343227,2.3992490613266577,2.583011583011582,7.565656565656562,1.998244844229925,4.874509803921571,2.9928698752228153,9.225308641975307,6.7463768115941996,6.7463768115941996,1.3012428902464712,2.462915601023017,2.7551020408163276,3.253481102585961,2.0465116279069773,2.9943181818181808,1.507469879518072,1.684507042253521,1.895916052183778,1.895916052183778
2916,69,256,256,1.0,2.007751937984496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,494,256,256,5.078431372549049,3.0233463035019454,3.0233463035019454,1.0,0.6640826873385013,3.0233463035019454,1.5058365758754864,3.0233463035019454,6.1181102362205015,1.0,1.679738562091513,1.0,1.0,1.0,0.328165374677001,1.5058365758754864,0.5953307392996074,1.5058365758754864,2.023622047244104,3.0233463035019454,0.830065359477125,0.49416342412451125,0.49416342412451125,1.0,0.19379844961240256,0.6637931034482759,0.2795566502463044,0.6637931034482759,0.7467532467532417,2.0086206896551726
