t0,x0,Th,Xw,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
3045,243,256,256,65.8526077097508,63.818791946308956,4.489932885906039,64.82882882882906,4.489932885906039,15.395973154362437,1.0,37.993288590603946,3.9170731707317086,18.918918918918934,4.490870032223414,10.648637978681409,2.022051773729626,1.0,20.776286353467572,15.395973154362437,3.9279279279279287,16.863331299572927,4.419819819819819,8.612612612612608,1.0,10.015659955257275,3.759481816762917,7.113513513513514,4.097315436241611,4.8868560423688026,2.061224489795918,1.0,10.70666666666667,10.1679104477612
6075,53,256,256,63.818791946308956,37.993288590603946,4.421052631578946,37.993288590603946,4.562962962962966,15.63963963963966,1.0,37.39999999999993,4.162162162162162,21.438397581254733,4.352172377251853,11.360738255033556,2.0540540540540535,1.0,20.451851851851863,14.378378378378365,3.657107992678464,15.155555555555578,4.708708708708711,8.316017316017312,1.0,10.648637978681409,3.7149877149877164,7.0026845637583905,4.033333333333334,4.972835314091682,2.061224489795918,1.0,10.895522388059703,11.087218045112785
1916,147,256,256,63.75862068965541,2.581936181719849,6.083798882681567,1.670036673604916,4.407909604519774,1.1363295880149813,30.011299435028352,0.9490595611285263,1.747817154596815,1.2857142857142858,1.5455208903484767,1.7818765036086612,2.4170867965662897,19.851224105461366,3.595103578154424,1.6406465602207765,2.3664433057416896,1.2704865556978227,2.433952111918214,0.9470899470899472,15.56896551724138,1.035154137371552,1.3858240223463685,1.2244193345888257,1.20122281557155,1.3801169590643272,1.626963829009865,13.855095541401283,3.274193548387098,1.2952060555088312
4170,123,256,256,205.413793103449,20.13171449595291,4.706140350877191,12.360360360360357,3.448630136986301,8.300724637681155,22.381578947368414,10.059891107078045,3.538618478577674,7.921029281277726,3.689655172413792,6.785430463576158,1.9502923976608186,21.105105105105114,8.44707347447073,5.354575163398692,2.984210526315789,6.571428571428575,2.493592576226248,3.4837168910117233,17.95297805642635,3.970198675496688,3.2222222222222223,2.886886886886886,3.36231478892927,2.779727950855638,1.7284242164018893,10.528409090909095,5.78462377317339,3.15810276679842
690,365,256,256,121.29850746268703,2.911764705882352,3.888888888888888,2.08897989575577,2.6672194582642343,1.8987987209402817,16.26984126984126,2.362795477903391,1.8811261730969762,1.877162629757786,1.9701492537313443,1.610137672090112,1.6908212560386473,9.863636363636358,4.196217494089833,1.9659442724458212,1.5306122448979589,1.2850291195614936,1.3907256333190205,1.0155428024868485,10.70149253731343,1.3246392896781354,1.131687242798354,0.9259005927952575,1.0802469135802464,1.187274909963986,1.2734785875281738,8.696230598669624,1.5571428571428574,1.4717741935483872
93,274,256,256,94.60000000000035,2.1614055985705782,2.0540540540540535,1.2950354609929078,1.5580286168521469,1.2673796791443843,4.874509803921571,1.1699235344095154,1.374882849109653,1.1717191731061354,1.252777777777778,1.1344016541742052,1.015826637448259,3.806349206349208,1.479115479115479,1.2673796791443843,0.8689075630252101,0.9113082039911308,0.8701298701298698,1.0,3.503703703703703,1.1901848650086446,0.8172972972972975,1.0,0.7567567567567568,0.966192299357076,1.217545638945233,1.9464105156723963,1.1306220095693778,0.9328358208955226
424,65,256,256,112.29496402877739,2.382978723404256,2.563070316693505,2.3083735909822862,2.041135784492174,1.776053215077605,7.283162595219337,1.7170668397144717,1.3316326530612244,2.0632497273718653,1.889629759606949,1.2261474642044699,1.3239875389408096,7.956521739130437,2.154354808237295,1.0,1.1691717092849248,1.4332705405013766,0.8972448057813911,1.321848566123375,6.9340114115604035,1.0641381436941106,1.0473588342440798,1.224704161680628,0.9847220589963569,1.0,0.9660943273201474,7.219512195121948,1.1700581395348835,1.4883847549909255
768,471,256,256,196.00000000000068,2.6436781609195408,2.6436781609195408,2.35685210312076,3.195540308747854,2.3101604278074865,11.722789115646258,2.25722695259119,1.9830796861707154,1.83758389261745,1.7985257985257992,2.480021893814997,1.817110432125709,9.311688311688304,5.090909090909092,2.3101604278074865,1.7936507936507935,1.486170627191274,1.5608820709491857,1.8724832214765104,8.612612612612608,1.6328600405679519,1.8849081952530233,1.374882849109653,1.494071146245059,1.3753007217321567,1.407665505226481,9.037784456848437,2.6389365351629506,1.6381818181818182
5300,69,256,256,65.8526077097508,63.818791946308956,4.489932885906039,64.82882882882906,4.489932885906039,15.395973154362437,1.0,37.993288590603946,3.9170731707317086,18.918918918918934,4.3560090702947845,10.648637978681409,2.022051773729626,1.0,20.776286353467572,15.395973154362437,3.8189817724701456,16.863331299572927,4.419819819819819,8.612612612612608,1.0,10.015659955257275,3.759481816762917,7.113513513513514,4.097315436241611,4.8868560423688026,2.061224489795918,1.0,10.70666666666667,10.1679104477612
403,494,256,256,199.09523809523878,2.522522522522523,2.0635464231354637,2.2745098039215685,3.415200562983814,1.772102494484983,15.545454545454527,2.022051773729626,1.9830796861707154,1.268151815181518,1.8610812746151095,1.4294294294294296,1.658496732026144,7.25,5.271805273833672,1.624199743918054,1.494071146245059,1.3603735045229068,2.103434662455587,1.376157407407407,7.921029281277726,1.271663415993313,1.4225768321512995,1.1518691588785044,1.6046511627906972,1.5941406249999999,1.8632812499999998,6.4600000000000035,2.94266917293233,1.1710248497644955
