t0,x0,Th,Xw,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
1049,243,256,256,1.0,3.1268562798892523,3.295125164690382,4.530809709726702,3.170057381324987,2.35685210312076,14.439613526570046,2.5238704177323106,2.10753502461189,2.367845117845117,2.5587529976019185,2.0570082232283093,2.1806763285024156,13.691605839416054,6.138573375738301,2.177976952624839,1.8201193520886623,2.626426690079017,1.731001405771934,1.5216049382716048,10.446043165467634,2.1337567541947107,2.1806763285024156,1.6958637469586373,1.2872134769400718,1.1705263157894734,1.4717741935483872,13.40327868852459,3.20896,1.2563195146612736
2093,53,256,256,25.945945945946036,2.297297297297297,1.0,2.212121212121212,34.729729729729854,1.0,1.0,1.0385042576823398,2.22972972972973,2.39784946236559,2.0458830923947207,2.606177606177607,16.52584670231727,1.0,7.7027027027026955,2.026228673287497,16.52584670231727,2.1042471042471047,9.176904176904186,0.9813620071684588,1.0,1.0189919649379109,2.08517020999087,2.212121212121212,1.837262794709603,2.443658138268915,11.09821428571429,1.0,3.6805519395990633,1.8493031358885013
660,147,256,256,251.1515151515161,2.7258546299369404,2.1806763285024156,1.6862901935690287,1.809764309764309,2.0,11.156249999999993,2.0948905109489044,1.4332705405013766,1.3214285714285714,1.8631256384065378,1.5010005187875193,1.461401952085182,4.562238930659982,1.9400352733686066,1.416909620991254,1.4513888888888888,1.2437554409696647,1.0801776242753178,1.0,4.893587033121919,1.8600508905852418,1.0974512743628189,1.1853772361939334,1.0473588342440798,1.1092436974789919,1.0172439204126749,4.175845790715971,1.1475409836065575,1.3168316831683167
1436,123,256,256,156.67901234567955,2.542929292929293,2.4387104535065562,2.479060760106512,4.468737554759059,1.6585255540479427,26.89098532494755,1.7712987855752298,2.16783523225241,1.9140624999999993,1.5795610425240052,1.878291107799304,2.0725618785699176,16.87105624142662,8.13305898491084,2.359477124183007,2.423247146517586,2.34575569358178,2.218070273284997,1.7647058823529411,19.055555555555554,1.3939393939393943,1.822469325153374,1.5496363943852527,1.3611111111111112,1.6610169491525422,1.93103448275862,15.625000000000009,3.1959459459459465,2.045977011494253
237,365,256,256,181.130718954249,1.9215558250163223,1.95863309352518,1.1400484783194182,1.706821850310084,1.437710437710438,4.75,1.343688037012558,1.0157289776164549,1.1,1.049019607843137,0.9689755981146706,1.264693905253156,3.5506329113924058,1.8036029671494178,1.5102657004830917,1.0,1.1189542483660133,0.8833753854779928,0.953982300884956,2.865948993976676,1.015943095413294,0.8312327581543788,0.8139790864061642,0.9691156381778228,0.8721311475409835,1.0,2.671428571428572,1.3753007217321567,0.7593984962406016
32,274,256,256,46.93333333333351,2.4369134515119906,2.792279411764705,1.4196009389671365,1.4133844041338441,1.6468699839486358,7.489963973237259,1.3484271406404285,1.8447332421340623,1.2447387884085257,1.0485981308411219,1.1679478069892124,1.4123414071510951,4.4386808656818975,1.914607334447278,1.1874180865006558,1.302615363549227,1.2251532107647218,1.1143790849673205,1.0475551761980244,3.503703703703703,1.0,1.1861009890681935,0.925569678231994,0.9846950788792088,0.6287460336114703,1.1473435655253839,3.1542857142857144,0.8283313325330133,1.3469387755102047
146,65,256,256,208.63888888888957,2.6455696202531658,1.9140624999999993,2.2745098039215685,2.038176860148033,1.343688037012558,5.503139207620697,1.2370266479663397,1.1202749140893473,1.2962329986470127,1.2278856526429338,1.1400484783194182,0.9226190476190473,3.2222222222222223,1.2962329986470127,1.1947167755991284,1.0484712900820286,0.9384433264279376,1.0495049504950498,0.9843467790487653,3.0730452674897104,0.9379030331979941,0.800438596491228,1.0316764132553604,1.193269360724422,0.9490196078431375,0.7467532467532467,1.9042154566744736,0.9317784256559769,0.9826203208556146
264,471,256,256,271.2362204724419,3.274832732887289,3.3487824037706213,2.31725605431148,2.6672194582642343,1.6081871345029235,8.851239669421481,1.5086913989013468,1.578487033911309,1.421052631578947,1.4738990959463403,1.869788986103963,1.3233830845771148,6.430494314226038,2.0833333333333326,1.1674718196457323,1.5194805194805192,1.848432803778446,1.0969365562667,1.0982800982800978,3.903364352183249,1.3660940580118281,1.6063432835820899,1.264693905253156,1.131687242798354,1.3918561607615014,1.0,3.940360090022506,1.0,1.3753007217321567
1826,69,256,256,123.61363636363677,2.4170867965662897,5.6271186440678,2.220355731225295,7.795454545454541,1.1591796127649805,21.289017341040438,1.2442270058708411,1.8878607622824413,1.8103896103896095,1.6997607655502387,1.854419980282616,4.046662481690731,13.310606060606062,6.416666666666668,2.1051736701481656,3.855491329479768,2.091545189504372,2.96147672552167,1.2929577464788726,15.034090909090903,1.1373999698022044,1.670036673604916,1.4028925619834707,1.5570044709388962,1.562973655719957,2.9411764705882346,10.136363636363626,2.8621894409937902,1.8639240506329102
139,494,256,256,78.03703703703731,2.2218045112781946,1.9434682964094732,0.9673694779116467,1.3411546773695584,1.0160315698606488,4.818646232439333,1.0879924191146613,1.3328313253012047,0.9838509316770188,0.9523285661899524,1.1555023923444974,1.0491741268440296,2.7798466593647335,0.7982261640798225,1.0,0.9074074074074072,1.0,1.1037234042553186,1.067996077149395,2.0164609053497946,0.9243129948765718,1.0,0.784458936664088,1.0,1.0,1.0,1.8911547911547908,0.9147727272727271,0.8814589665653496
1563,165,256,256,103.04301075268853,2.297297297297297,15.77505919494869,2.2717391304347823,9.524590163934432,0.9813620071684588,13.999999999999998,1.0373107555428,2.202621097263267,2.2244897959183683,2.065028161802356,2.0458830923947207,6.238869028274295,35.38405797101461,7.393442622950814,2.0077519379844966,6.777777777777777,1.978018102738921,4.967377006051037,1.0375939849624063,14.379416282642081,1.0585585585585584,1.6650296705545322,2.0276679841897236,1.6830601092896174,2.2810949529512397,4.418054338299737,8.830451756832115,3.1402439024390243,1.698235599377271
1733,460,256,256,76.91240875912435,2.4545454545454537,2.505681818181817,2.764435242696112,3.1948051948051948,2.1363636363636354,1.0,2.2816901408450705,2.4096548847878227,2.0751879699248126,2.2998700129986998,2.0565110565110563,2.2648221343873516,114.04347826086997,7.714285714285717,1.5720122574055155,2.169796557120501,1.6753246753246753,2.66591726618705,1.7044334975369457,28.281021897810213,1.7447973713033953,1.9090909090909083,1.461401952085182,1.8278829604130813,1.5327767763969269,2.2285714285714286,27.321709786276717,4.714285714285715,1.3504228329809722
93,295,256,256,154.12883435582876,1.9734871483505356,1.9140624999999993,1.3212851405622492,1.3911941716819771,1.3195488721804511,4.222345541990381,1.3328313253012047,1.202923229743153,1.0,0.9368280386320842,1.0506822612085769,1.067708333333333,2.705488621151271,1.6527977044476332,0.93890977443609,1.0674317577643777,0.7179752066115701,0.8120342564787008,0.9080188679245282,2.499386503067485,0.8380337524068413,1.0,0.8226869743123439,0.7982261640798225,0.8119600883948302,1.0366197183098596,3.0312500000000004,1.3641669098336742,0.852272727272727
177,158,256,256,1.0,2.1759868421052624,1.902118334550767,1.4421768707482996,1.791476407914764,1.591836734693878,4.033333333333334,1.3168458781362014,1.4704956726986627,1.2897944966910484,1.032184192610014,1.1006191950464392,1.1535030175806873,2.8909090909090907,1.6931544547643622,1.1505791505791505,1.065408805031447,0.9391812865497078,1.1383438643165948,1.1162196679438061,2.305276650288399,1.193977211068909,1.0,0.953532705826284,0.9241363211951447,1.0,1.0919088766692853,2.540575354229283,1.1339110529758014,0.8136076999668103
