t0,x0,Th,Xw,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
2575,243,256,256,96.10067114093995,38.59459459459451,4.489932885906039,37.39999999999993,4.560993425858289,16.863331299572927,1.0,27.351351351351337,4.3560090702947845,16.863331299572927,4.352172377251853,10.81717011128776,1.9830796861707154,1.0,21.105105105105114,16.863331299572927,3.700775193798451,17.13022113022115,4.490870032223414,7.0026845637583905,1.0,10.81717011128776,3.465713451998832,6.600000000000003,4.162162162162162,5.163909774436092,1.9904761904761903,1.0,10.3468045112782,10.1679104477612
5138,53,256,256,62.82222222222246,38.59459459459451,4.490870032223414,31.536912751677814,4.489932885906039,15.886621315192764,1.0,31.536912751677814,4.288288288288288,20.776286353467572,4.284210526315789,10.81717011128776,2.0864917395529634,1.0,23.466442953020135,17.400742115027846,3.759481816762917,15.395973154362437,4.708708708708711,7.676393346950684,1.0,10.81717011128776,3.7736549165120605,6.704697986577183,4.097315436241611,5.163909774436092,2.0255863539445627,1.0,11.087218045112785,10.3468045112782
1620,147,256,256,102.31034482758656,18.33333333333335,4.562962962962966,22.11877394636016,4.78005591798695,8.129032258064523,28.665024630541858,33.57471264367812,2.9919354838709675,8.346031746031743,4.002405773857258,5.044444444444446,1.952112676056338,40.448275862068876,10.059891107078045,5.395995550611788,3.689655172413792,12.954022988505743,1.8387096774193545,4.419819819819819,28.665024630541858,6.600000000000003,2.7333333333333334,4.362068965517241,3.250169033130494,3.758992805755396,1.6345922057051028,45.209923664122,5.147619047619046,3.1666666666666674
3527,123,256,256,66.89041095890434,62.82222222222246,4.708708708708711,63.818791946308956,4.489932885906039,15.395973154362437,1.0,37.993288590603946,4.097315436241611,17.400742115027846,4.294520547945205,9.859259259259266,1.9759759759759756,192.9463087248329,20.776286353467572,15.395973154362437,3.8189817724701456,16.863331299572927,4.352172377251853,9.224489795918373,202.23287671232947,9.30175438596492,3.7149877149877164,6.704697986577183,4.097315436241611,4.8868560423688026,2.061224489795918,1.0,10.1679104477612,9.69349845201239
583,365,256,256,54.01418439716332,17.17370892018782,4.708920187793428,14.376623376623366,3.250169033130494,7.4788732394366235,69.0092592592595,22.512605042016787,3.0975927130774226,7.25,3.6342451874366772,7.1711006781429365,1.772102494484983,34.63636363636358,7.798850574712643,9.971830985915503,3.2222222222222223,8.696577243293246,2.7019286966686153,4.065245478036176,30.50354609929077,7.811267605633805,2.894123360854785,3.7079303675048343,2.9561128526645764,3.454545454545454,1.480806948725133,50.13999999999985,4.787961696306427,6.688000000000002
79,274,256,256,93.11920529801355,1.9090909090909083,2.8805970149253737,1.0316764132553604,0.9543378995433792,0.7809949986838642,4.090507726269315,1.1181664718867674,1.1505791505791505,1.0,1.015943095413294,0.9254843517138596,1.8260869565217395,2.467013888888888,1.0647571606475714,0.8305729025251153,1.0655944497004095,1.0,1.0640394088669953,1.0,1.6843267108167763,0.9694423223834985,1.0,1.115953109072375,0.969296173830893,1.2129032258064512,1.0,1.5514532600157114,0.9336734693877553,1.0
358,65,256,256,75.51219512195149,1.7566204287515754,1.5725295898706304,1.202923229743153,1.6805688857865808,0.9513473053892213,3.0628742514970053,0.9833589349718382,1.3434343434343434,0.8771556815497283,1.0166880616174583,0.7948717948717947,0.845062868720577,2.8902606310013703,1.2392073602264688,0.9357985060806221,1.1668092386655262,0.8761904761904762,1.2498152254249817,0.9060240963855426,2.1818181818181817,0.6581196581196582,0.8313082458416894,0.8650051921079959,1.0,0.7512127051631338,0.9819916884716023,1.5588969710129195,0.9816470588235291,1.0
649,471,256,256,196.00000000000068,10.66283524904215,3.4688208616780036,10.497716894977174,3.3951247165532874,5.307885906040268,12.360360360360357,9.750447547440034,3.1998388396454476,6.530530530530534,2.886886886886886,5.098522167487686,1.658496732026144,9.904109589041102,5.47704081632653,5.307885906040268,2.6356011183597396,6.123152709359602,2.1614055985705782,3.429557216791259,10.81717011128776,4.633393829401087,2.685185185185185,3.8331257783312593,2.7376775271512113,3.080000000000001,1.5483839468801872,15.395078605604905,4.706611570247931,3.7477272727272735
4483,69,256,256,74.57314148681081,6.51724137931034,4.246753246753246,11.172143974960884,3.2794520547945205,6.735294117647057,15.788732394366187,5.768007070260715,3.4285714285714297,6.2345001143903,3.1002145651899533,3.7079303675048343,1.776053215077605,35.17840375586851,5.563356164383561,4.356209150326795,2.769953051643194,4.05283757338552,2.4201680672268915,3.296266559614612,16.539568345323726,3.9090909090909065,2.35685210312076,2.769953051643194,2.1193737769080228,1.995967741935484,1.5044994375703042,11.281818181818183,3.1809416680057847,3.3214285714285707
341,494,256,256,49.3232323232325,2.609284332688588,3.114457831325302,1.7054640718562868,4.113772455089819,1.4233148811462069,74.27272727272754,1.3191407748369774,1.8253968253968254,1.5723846424797463,1.5627705627705624,1.5627705627705624,2.378313253012049,47.70658682634746,4.805721889554226,1.9721645201495646,2.0052246603970745,1.3683589138134598,1.994897959183673,1.1267232975908643,18.136363636363637,1.0875420875420878,1.297392100045753,1.0,1.29940119760479,1.2835570469798658,1.7163265306122453,22.48979591836733,2.352,1.7068665040083646
